,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
PAY_6,0.9469195366294022,0.9738108851806629,0.9588803658042655,0.9633953601950468,0.9329643967300457,0.959393928675874,0.9543392082643564,0.9621470077484018,0.965978563914864,0.9698328524024084,1.0,0.9688246208956606,0.9730041963099568,0.9738183885743751,0.9721667040334852,0.9717287921544022,0.970624830672284,0.9772042456225566,0.9771679010592632,0.9769460819826474,0.9756866719031634,0.973501172732307,0.9718995437257862,0.9686017898481823
BILL_AMT1,0.9944712569937999,0.9821438852012355,0.9751440457220284,0.9811922129928149,0.9881415035748053,0.9590250776376024,0.9734613603176433,0.966549821466743,0.974609959587684,0.9751315441795441,0.9688246208956606,1.0,0.9950791004096612,0.9954589045496558,0.9930417490382022,0.9908271281424732,0.9935917881401664,0.9826927266617818,0.9839396609873386,0.9794924933731376,0.9919894329097343,0.987295153299047,0.9711365534247348,0.9843363200748325
BILL_AMT2,0.9941949419001723,0.9783551156564838,0.9808978035184771,0.9858259535255343,0.9860251544552956,0.9660872397126097,0.9779635199560222,0.9743111196555458,0.9690653835731781,0.9792979146081956,0.9730041963099568,0.9950791004096612,1.0,0.9985287969929776,0.9968095725247179,0.9927560184081449,0.9915570328143564,0.9989550984261314,0.9824701625823775,0.9983669257572239,0.9739705813337854,0.9985680331267497,0.9853078419518456,0.9873872764730682
BILL_AMT3,0.9916838318027833,0.9844305814583416,0.9830365052074972,0.9810072691471396,0.984191920774663,0.9703393067957632,0.9823357030441108,0.9820165866713985,0.9762253119063888,0.9812302606290231,0.9738183885743751,0.9954589045496558,0.9985287969929776,1.0,0.9981117851846025,0.9956198657576361,0.999000774583644,0.9857887479127154,0.9306458949299592,0.9989929886651749,0.9722895917990313,0.9774422414749824,0.975175367057497,0.985327224665837
BILL_AMT4,0.9919317141125563,0.9836809578713939,0.9810250156605577,0.9834845121129889,0.9917682502008818,0.9683179690445765,0.9808634705558007,0.978677465399513,0.9708598917578688,0.9824517711655958,0.9721667040334852,0.9930417490382022,0.9968095725247179,0.9981117851846025,1.0,0.9958007327798672,0.99887209377407,0.9857786996486007,0.990369164825694,0.9792839172419211,0.9601831926402719,0.9875593545963199,0.9793345850517293,0.9879383439721295
BILL_AMT5,0.997032669318393,0.9706157476167376,0.9775271630565573,0.970458620628673,0.9894940842012959,0.9724098485448618,0.9741007531272275,0.9734002348093269,0.964323140018226,0.9837837469605856,0.9717287921544022,0.9908271281424732,0.9927560184081449,0.9956198657576361,0.9958007327798672,1.0,0.9968952287564496,0.9848258303831553,0.9929657979599178,0.9974653185781632,0.9834158104605087,0.9925940664548539,0.9845686206840478,0.9833721339828195
BILL_AMT6,0.9967688949186663,0.9880475134141983,0.9780249416509325,0.9844716403249212,0.9874604948018624,0.9715860795805741,0.98025984227743,0.9794994449031291,0.9797387760121095,0.984840207517707,0.970624830672284,0.9935917881401664,0.9915570328143564,0.999000774583644,0.99887209377407,0.9968952287564496,1.0,0.9760340570838275,0.9987414078238941,0.9970557528508692,0.9888284830888332,0.9829031170342951,0.9923541707518093,0.9884482538757466
PAY_AMT1,0.9973276852048338,0.9932674689217886,0.9838511664340224,0.9908129829592376,0.9934682294349744,0.9773270890123771,0.9859597558193292,0.9839229793419354,0.987030618449579,0.9912332470537671,0.9772042456225566,0.9826927266617818,0.9989550984261314,0.9857887479127154,0.9857786996486007,0.9848258303831553,0.9760340570838275,1.0,0.9012160065144882,0.9393153312857099,0.9838582781341528,0.9961415206369331,0.9684264490962936,0.9878257560431228
PAY_AMT2,0.9848092787200596,0.9921943231865442,0.98440758997399,0.9919981242503008,0.9908978791181091,0.9774379985506849,0.9863674443247261,0.9839605086516042,0.9870315070093607,0.9903815254796801,0.9771679010592632,0.9839396609873386,0.9824701625823775,0.9306458949299592,0.990369164825694,0.9929657979599178,0.9987414078238941,0.9012160065144882,1.0,0.9429327027666196,0.9822942184769488,0.9649865761570382,0.97045635521032,0.9886413305116459
PAY_AMT3,0.9900225778575185,0.9922683945172357,0.9844069976008022,0.991998617894624,0.9955021753101585,0.9771053686646258,0.986960212427987,0.9841460818937914,0.9867347280422717,0.9906782057179044,0.9769460819826474,0.9794924933731376,0.9983669257572239,0.9989929886651749,0.9792839172419211,0.9974653185781632,0.9970557528508692,0.9393153312857099,0.9429327027666196,1.0,0.8368226750276666,0.8968426219643129,0.9702151870519373,0.9883086018967221
