dataset,column,type,rmse,rmse_mean_std,mae,mae_mean_std,accuracy,accuracy_mean_std,f1,f1_mean_std,precision,precision_mean_std,recall,recall_mean_std
magic,Length,num,0.40100428042492625,0.400260±0.017358,0.22551491615457017,0.224504±0.007143,,,,,,,,
magic,Width,num,0.5637796963348578,0.562062±0.072497,0.256333074593895,0.256191±0.011161,,,,,,,,
magic,Size,num,0.4173508155894254,0.417438±0.007368,0.32669089206366986,0.326395±0.006143,,,,,,,,
magic,Conc,num,0.19142130327779092,0.191243±0.004409,0.13708955841276466,0.137149±0.003350,,,,,,,,
magic,Conc1,num,0.2547700802923996,0.254448±0.007320,0.1696524295305333,0.169982±0.004275,,,,,,,,
magic,Asym,num,1.197269775534018,1.197072±0.063393,0.6645897110514329,0.663262±0.021989,,,,,,,,
magic,M3Long,num,1.1164742228293667,1.112883±0.048188,0.5914221137513933,0.589587±0.021391,,,,,,,,
magic,M3Trans,num,1.4044796314058807,1.402758±0.072351,0.8271191692232652,0.823577±0.025683,,,,,,,,
magic,Alpha,num,1.0773285545193654,1.078664±0.021846,0.7579249707557232,0.758179±0.016419,,,,,,,,
magic,Dist,num,1.0292484848664571,1.028985±0.019786,0.7930020450450237,0.792982±0.014296,,,,,,,,
magic,class,cat,,,,,0.7145110410094637,0.714564±0.010836,0.6840012446750214,0.683611±0.011483,0.6871293712595318,0.687573±0.011647,0.6816582526521038,0.681497±0.011279
