column_1,column_2,metric,score,divergence,is_numeric_1,is_numeric_2,error
age,workclass,ContingencySimilarity,0.9211395016890327,0.07886049831096731,True,False,
age,fnlwgt,CorrelationSimilarity,0.9773661468508636,0.02263385314913635,True,True,
age,education,ContingencySimilarity,0.9213580184292687,0.07864198157073132,True,False,
age,education.num,CorrelationSimilarity,0.9942140121709933,0.005785987829006745,True,True,
age,marital.status,ContingencySimilarity,0.8488481652391253,0.15115183476087468,True,False,
age,occupation,ContingencySimilarity,0.8948822403154355,0.1051177596845645,True,False,
age,relationship,ContingencySimilarity,0.8612883150370548,0.13871168496294517,True,False,
age,race,ContingencySimilarity,0.9335852270099064,0.06641477299009357,True,False,
age,sex,ContingencySimilarity,0.9364001342622139,0.06359986573778609,True,False,
age,capital.gain,CorrelationSimilarity,0.9866726065361254,0.01332739346387457,True,True,
age,capital.loss,CorrelationSimilarity,0.9962523452936284,0.003747654706371617,True,True,
age,hours.per.week,CorrelationSimilarity,0.9661087233012858,0.03389127669871417,True,True,
age,native.country,ContingencySimilarity,0.926277100879868,0.07372289912013197,True,False,
age,income,ContingencySimilarity,0.9435305905819489,0.05646940941805112,True,False,
workclass,fnlwgt,ContingencySimilarity,0.953587143963722,0.04641285603627798,False,True,
workclass,education,ContingencySimilarity,0.9559946117663407,0.04400538823365929,False,False,
workclass,education.num,ContingencySimilarity,0.7112703560437661,0.2887296439562339,False,True,
workclass,marital.status,ContingencySimilarity,0.9609849047356266,0.03901509526437341,False,False,
workclass,occupation,ContingencySimilarity,0.8661418643451728,0.13385813565482718,False,False,
workclass,relationship,ContingencySimilarity,0.9569267652646973,0.04307323473530267,False,False,
workclass,race,ContingencySimilarity,0.9715753729106285,0.028424627089371546,False,False,
workclass,sex,ContingencySimilarity,0.9696376372575486,0.03036236274245141,False,False,
workclass,capital.gain,ContingencySimilarity,0.9821455760590697,0.017854423940930286,False,True,
workclass,capital.loss,ContingencySimilarity,0.9826366785316663,0.017363321468333748,False,True,
workclass,hours.per.week,ContingencySimilarity,0.8216245880290233,0.17837541197097673,False,True,
workclass,native.country,ContingencySimilarity,0.9712727932791273,0.0287272067208727,False,False,
workclass,income,ContingencySimilarity,0.9698955561203507,0.03010444387964928,False,False,
fnlwgt,education,ContingencySimilarity,0.9463072839997332,0.053692716000266816,True,False,
fnlwgt,education.num,CorrelationSimilarity,0.9859805412953884,0.014019458704611631,True,True,
fnlwgt,marital.status,ContingencySimilarity,0.9562182287143038,0.04378177128569616,True,False,
fnlwgt,occupation,ContingencySimilarity,0.9189034302903193,0.08109656970968071,True,False,
fnlwgt,relationship,ContingencySimilarity,0.9397381145939872,0.06026188540601285,True,False,
fnlwgt,race,ContingencySimilarity,0.9482738516703115,0.05172614832968847,True,False,
fnlwgt,sex,ContingencySimilarity,0.9608385680062265,0.03916143199377353,True,False,
fnlwgt,capital.gain,CorrelationSimilarity,0.9929374128334186,0.007062587166581369,True,True,
fnlwgt,capital.loss,CorrelationSimilarity,0.9995987804244986,0.0004012195755014325,True,True,
fnlwgt,hours.per.week,CorrelationSimilarity,0.9888264621096867,0.011173537890313279,True,True,
fnlwgt,native.country,ContingencySimilarity,0.9477544075848057,0.05224559241519433,True,False,
fnlwgt,income,ContingencySimilarity,0.9608385680062264,0.03916143199377364,True,False,
education,education.num,ContingencySimilarity,0.6894039698824888,0.31059603011751125,False,True,
