,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
PAY_6,0.9298689136138601,0.9715905223794826,0.9482347408585123,0.9653689255168588,0.9511954220511487,0.8996771578467585,0.8926143170108068,0.8789695806618588,0.8630449356652483,0.7946364088036972,1.0,0.9458224121211599,0.9410929169308538,0.9447248803563509,0.9331966070196642,0.9230571402806721,0.9413678521366425,0.9706430955122413,0.9726062819621587,0.9703468101894753,0.9680875358745213,0.9710870298520667,0.971606318997824,0.9598645321502588
BILL_AMT1,0.9842110952979128,0.982152215449189,0.959581970139677,0.978451586098339,0.9736951582784451,0.9581371966168432,0.9559123046289979,0.9605915344860974,0.9639132918189153,0.9678765029263667,0.9458224121211599,1.0,0.999912233294501,0.9817742110614904,0.9818617464657728,0.9782821729064332,0.9798354201466006,0.9884525171419692,0.9799065452356578,0.9889023543784732,0.9800227213537918,0.9905164975443459,0.943803750518293,0.9742986674774939
BILL_AMT2,0.9745573316016888,0.9835089721892019,0.955498396205129,0.9795462917493978,0.9759462746369804,0.9595867338073956,0.9373072696864462,0.9346655937965495,0.9489180063073182,0.9618969768987168,0.9410929169308538,0.999912233294501,1.0,0.9898069788426593,0.9885601349843907,0.9862527023579346,0.9860432087804699,0.9440689448299889,0.9774049012186459,0.9965758722790085,0.9803250791475077,0.9948069287021618,0.9425643085541461,0.9826378997576466
BILL_AMT3,0.9669422311350984,0.9815935211453348,0.9627819577590774,0.9819279281509573,0.9788245475218736,0.9591555601733239,0.9426888073221177,0.933725485206399,0.928667296943511,0.9471727885082958,0.9447248803563509,0.9817742110614904,0.9898069788426593,1.0,0.9909899953435823,0.9860726573013565,0.9866084252437436,0.9750075465577274,0.9343784857414247,0.9815647097919192,0.9755027322222088,0.9940064466745338,0.9473303834456205,0.9842348761664214
BILL_AMT4,0.9664875106501634,0.9869526596698426,0.9548086393334735,0.9844788475320394,0.9807604409487714,0.969505961131606,0.9538704065917512,0.9545125514684369,0.952683586909989,0.9533968412514273,0.9331966070196642,0.9818617464657728,0.9885601349843907,0.9909899953435823,1.0,0.992876087714856,0.9883719052844663,0.9797148782512963,0.9930703087119733,0.9433066495816254,0.961156200099533,0.9972761225050886,0.9512456829862043,0.983121239255569
BILL_AMT5,0.9718037644779247,0.9872418241732467,0.9567911642997511,0.9760397510053097,0.9813207400286181,0.9676710728412801,0.9607061093335048,0.9549858329632749,0.9549835621993883,0.9484259786693079,0.9230571402806721,0.9782821729064332,0.9862527023579346,0.9860726573013565,0.992876087714856,1.0,0.9994364519249553,0.9807062538946765,0.9942972552106687,0.9649974793311351,0.9494985890408247,0.9853751588457484,0.9529683655203616,0.9824542023638875
BILL_AMT6,0.9652420574778208,0.991360656653577,0.9662495993304998,0.9770337902377664,0.9827126232282731,0.9644821428547187,0.9615169324754174,0.9584801066459323,0.9649292488593206,0.9665207951805406,0.9413678521366425,0.9798354201466006,0.9860432087804699,0.9866084252437436,0.9883719052844663,0.9994364519249553,1.0,0.9969420483731319,0.9896176562671595,0.9783741072434676,0.9589398155525721,0.9300081521343297,0.9730218710486196,0.9832985316142351
PAY_AMT1,0.9924407131570944,0.9902178823865496,0.974287782620168,0.992182611474977,0.9876261979468793,0.9786190425938659,0.98414461330193,0.9899578182159963,0.9851056524113828,0.9846973715327981,0.9706430955122413,0.9884525171419692,0.9440689448299889,0.9750075465577274,0.9797148782512963,0.9807062538946765,0.9969420483731319,1.0,0.8965883643970156,0.928709415575972,0.9393202670039118,0.9647159236254541,0.9146457706751434,0.980642910272209
PAY_AMT2,0.9914045999663553,0.9925140936379847,0.9762140321336044,0.993085733764214,0.9940831779795084,0.979063668035744,0.986515290799515,0.9926986549093094,0.9879946317660788,0.9876233865528399,0.9726062819621587,0.9799065452356578,0.9774049012186459,0.9343784857414247,0.9930703087119733,0.9942972552106687,0.9896176562671595,0.8965883643970156,1.0,0.9263078071652585,0.9399890775733953,0.9593742397190239,0.9354307862229136,0.9835689252922507
PAY_AMT3,0.9934666797620189,0.9907732199090062,0.9746948787523771,0.9926637789378776,0.9827016982861403,0.9784708012036184,0.9853293596775348,0.9915498581815394,0.9856244479128169,0.9851415033303529,0.9703468101894753,0.9889023543784732,0.9965758722790085,0.9815647097919192,0.9433066495816254,0.9649974793311351,0.9783741072434676,0.928709415575972,0.9263078071652585,1.0,0.9225345857048494,0.9564440872384948,0.9437133284904801,0.9822348515088873
PAY_AMT4,0.96504426979185,0.9882918303308426,0.9705842160855953,0.9878124029641812,0.988123420898683,0.9772489204338033,0.9818483033216302,0.9881056400332514,0.9827722080368726,0.9810677776000521,0.9680875358745213,0.9800227213537918,0.9803250791475077,0.9755027322222088,0.961156200099533,0.9494985890408247,0.9589398155525721,0.9393202670039118,0.9399890775733953,0.9225345857048494,1.0,0.9604523581796874,0.9326073271204599,0.9776428239214757
PAY_AMT5,0.9720881135208959,0.9877354067908749,0.9672873507677731,0.9864777368076301,0.9948712754646819,0.9766560536016777,0.9816250033120448,0.9861074788830374,0.9809195362098045,0.9818071087028617,0.9710870298520667,0.9905164975443459,0.9948069287021618,0.9940064466745338,0.9972761225050886,0.9853751588457484,0.9300081521343297,0.9647159236254541,0.9593742397190239,0.9564440872384948,0.9604523581796874,1.0,0.9349499249456867,0.9760863386883087
PAY_AMT6,0.9227328858324522,0.9908458103067282,0.9729164757137299,0.9889753672840261,0.9853832539345507,0.9752124524841114,0.983176700195277,0.9901421203240514,0.986697396190332,0.9852154759321797,0.971606318997824,0.943803750518293,0.9425643085541461,0.9473303834456205,0.9512456829862043,0.9529683655203616,0.9730218710486196,0.9146457706751434,0.9354307862229136,0.9437133284904801,0.9326073271204599,0.9349499249456867,1.0,0.9800854994435949
default payment next month,0.936087721386058,0.9858651365436859,0.9739770952242738,0.9841965570258354,0.9625599535658403,0.9314674820255772,0.9587148715449232,0.9711130325667897,0.9701489822269656,0.9762853513971942,0.9598645321502588,0.9742986674774939,0.9826378997576466,0.9842348761664214,0.983121239255569,0.9824542023638875,0.9832985316142351,0.980642910272209,0.9835689252922507,0.9822348515088873,0.9776428239214757,0.9760863386883087,0.9800854994435949,1.0
